fips,saleprice,year,attainment_stat,pop,white_p,age65p_p,rucc_code,median_income,unemprate,lfrate,treatment,statefips
37147,,2000,0,134298,64.21094,9.576465,3,33440,4.387276,95.79711,0,37
37147,,2001,0,136605,64.05183,9.556019,3,32484,6.2586,94.11003,0,37
37147,,2002,0,139128,63.80384,9.498447,3,32339,7.366238,93.13915,0,37
37147,,2003,0,141610,63.51317,9.523338,3,33817,7.264296,93.22766,0,37
37147,,2004,0,144486,63.25042,9.440361,3,35444,6.456592,93.935,0,37
37147,,2005,0,147929,63.10865,9.470759,3,34679,6.589987,93.81744,0,37
37147,,2006,0,152934,63.07492,9.642068,3,37045,5.971104,94.36536,0,37
37147,,2007,0,157479,63.0446,9.644461,3,38632,5.806497,94.51215,0,37
37147,143981.4545,2008,0,162116,62.71497,9.757211,3,40742,6.916824,93.53065,0,37
37147,137271.4167,2009,0,165581,62.5265,9.806077,3,36339,11.72706,89.50383,0,37
37147,134230.5,2010,0,168825,62.16615,9.9073,3,39519,11.19417,89.93277,0,37
37147,130820.25,2011,0,170756,61.94277,10.04298,3,39713,11.25594,89.88284,0,37
37147,127487.0833,2012,0,172913,61.79639,10.45728,3,39343,10.29563,90.66542,0,37
37147,125879.9167,2013,0,174332,61.68747,10.88039,3,40940,8.502803,92.16352,0,37
37147,126918.6667,2014,0,175105,61.34605,11.36918,3,41765,6.672064,93.74525,0,37
37147,126830.3333,2015,0,176182,60.95912,11.69813,3,41909,6.362388,94.0182,0,37
37147,127917.9167,2016,0,177220,60.68051,11.94109,3,45918,5.905209,94.42406,0,37
37151,106240.8333,2000,0,130995,92.94248,12.12794,2,39467,3.557592,96.56463,0,37
37151,112559.25,2001,0,132092,92.75278,12.15441,2,38170,5.887139,94.44017,0,37
37151,115244,2002,0,132989,92.68736,12.25665,2,37406,7.120805,93.35255,0,37
37151,118005.8889,2003,0,134034,92.55338,12.39462,2,37671,6.943653,93.50718,0,37
37151,119003.3333,2004,0,134732,92.48879,12.57385,2,38777,5.685337,94.62051,0,37
37151,121457.6667,2005,0,136301,92.26198,12.71671,2,36824,5.364117,94.90897,0,37
37151,126337.9167,2006,0,137885,92.01871,12.94267,2,39419,5.220479,95.03854,0,37
37151,129278.5,2007,0,138855,91.85337,13.1252,2,38475,5.351824,94.92005,0,37
37151,130770.1818,2008,0,140297,91.70759,13.46572,2,42480,6.802349,93.6309,0,37
37151,130732.9167,2009,0,141175,91.53533,13.8006,2,38529,13.26861,88.28571,0,37
37151,124667.0833,2010,0,141958,91.39323,14.12812,2,39648,13.49723,88.10788,0,37
37151,119894.5833,2011,0,141835,91.47178,14.48726,2,40749,12.29196,89.05357,0,37
37151,117668.5833,2012,0,142251,91.25208,15.18724,2,41815,11.33675,89.8176,0,37
37151,118407.25,2013,0,142276,90.95912,15.67446,2,40896,9.182539,91.58974,0,37
37151,120994,2014,0,142444,90.80972,16.09966,2,41770,6.789514,93.64216,0,37
37151,119850.9167,2015,0,142553,90.64488,16.46405,2,43216,5.97579,94.36117,0,37
37151,124039.75,2016,0,143416,90.39019,17.07271,2,45939,5.181102,95.07411,0,37
37153,,2000,0,46611,66.36631,13.63627,7,29367,5.672504,94.63199,0,37
37153,,2001,0,46480,66.179,13.66609,7,28127,9.130466,91.63344,0,37
37153,,2002,0,46659,66.05157,13.72511,7,27966,12.36412,88.99638,0,37
37153,,2003,0,46292,65.75434,13.87929,7,28347,11.40473,89.76279,0,37
37153,49495.33333,2004,0,46227,65.42713,13.8815,7,29111,9.329331,91.46676,0,37
37153,53134.16667,2005,0,46310,65.12632,13.87821,7,30280,8.923694,91.8074,0,37
37153,58572.25,2006,0,46263,65.27679,13.94419,7,30133,8.834476,91.88265,0,37
37153,61599.41667,2007,0,46390,64.87389,14.08062,7,31944,8.737064,91.96497,0,37
37153,61603.25,2008,0,46538,64.48279,14.197,7,30743,10.21211,90.73413,0,37
37153,59574.16667,2009,0,46537,64.32731,14.30475,7,30449,17.05376,85.43083,0,37
37153,57343.33333,2010,0,46629,64.10174,14.38161,5,31568,17.25996,85.28061,0,37
37153,55492,2011,0,46636,63.8198,14.64963,5,32932,17.08575,85.40748,0,37
37153,55305.16667,2012,0,46357,63.6797,15.21669,5,30726,15.86312,86.30875,0,37
37153,55896.75,2013,0,46132,63.46788,15.68759,5,32825,12.91179,88.56471,0,37
37153,57475.33333,2014,0,45687,63.20398,16.0724,5,34665,9.526868,91.3018,0,37
37153,59522.75,2015,0,45436,63.05133,16.64319,5,33017,8.490156,92.17426,0,37
37153,62321.91667,2016,0,44939,62.84519,17.06981,5,35367,7.444092,93.07166,0,37
37155,,2000,0,123334,35.23359,9.964811,4,27860,7.250649,93.23953,0,37
37155,,2001,0,123913,35.11092,10.05383,4,26750,10.91413,90.15984,0,37
37155,,2002,0,124676,34.88322,10.08614,4,26133,11.26375,89.87654,0,37
37155,,2003,0,125665,34.78773,10.13249,4,26870,9.765097,91.10364,0,37
37155,,2004,0,126117,34.59248,10.2175,4,27241,8.228398,92.39719,0,37
37155,,2005,0,127885,34.42781,10.3335,4,27159,7.822518,92.745,0,37
37155,,2006,0,128894,34.1521,10.48226,4,28091,7.119887,93.35335,0,37
37155,,2007,0,130453,33.96319,10.71497,4,31006,7.134765,93.34039,0,37
37155,,2008,0,131734,33.64052,10.87267,4,31499,8.65343,92.03575,0,37
37155,,2009,0,132984,33.70856,11.09306,4,27421,14.1607,87.59583,0,37
37155,,2010,0,134450,33.50985,11.27036,4,30627,15.67969,86.44559,0,37
37155,,2011,0,135103,33.20726,11.4557,4,30931,16.57314,85.78306,0,37
37155,,2012,0,135412,32.96754,11.96866,4,29965,15.68169,86.44411,0,37
37155,,2013,0,135074,32.58658,12.5124,4,30248,13.01905,88.48066,0,37
37155,,2014,0,134869,32.36696,13.02597,4,30414,10.12526,90.80569,0,37
37155,,2015,0,134292,32.3854,13.52277,4,32128,9.138758,91.62647,0,37
37155,,2016,0,133235,32.10943,14.0346,4,34439,8.635969,92.05055,0,37
37157,84121.85714,2000,0,92090,79.44294,14.8572,4,34672,5.076764,95.16852,0,37
37157,87940.08333,2001,0,92268,79.32219,14.92175,4,33757,7.470094,93.04914,0,37
37157,90542.08333,2002,0,92798,79.33576,14.93567,4,33757,9.070456,91.68386,0,37
37157,92932.75,2003,0,92779,79.25716,15.07453,4,34502,10.20366,90.74109,0,37
37157,95521.16667,2004,0,92382,79.25245,15.17503,4,35539,8.459529,92.20029,0,37
37157,98676.22222,2005,0,92587,79.30919,15.2732,4,35620,7.570682,92.96214,0,37
37157,103730.3333,2006,0,92960,79.2642,15.30873,4,37382,6.818231,93.61697,0,37
37157,104870.9167,2007,0,93164,79.32249,15.41475,4,39413,7.136087,93.33923,0,37
37157,103476.6667,2008,0,93299,79.33204,15.71399,4,38267,8.104945,92.5027,0,37
37157,99695.58333,2009,0,93547,79.29597,15.95241,4,36104,15.20727,86.80007,0,37
37157,95059.08333,2010,0,93620,79.18607,16.28178,2,38063,15.04696,86.92103,0,37
37157,91556.16667,2011,0,93204,79.21227,16.61624,2,36746,14.00616,87.71455,0,37
37157,89618.83333,2012,0,92684,79.14958,17.3838,2,37577,13.03352,88.46933,0,37
37157,90157.83333,2013,0,91939,79.06764,17.94668,2,40446,10.39304,90.58541,0,37
37157,92120.33333,2014,0,91798,78.98538,18.33155,2,39606,7.837613,92.73203,0,37
37157,95270.08333,2015,0,91675,78.90701,18.73248,2,40148,6.996936,93.46062,0,37
37157,97802.25,2016,0,91393,78.85943,19.25968,2,41620,5.996973,94.34232,0,37
37159,103569.0833,2000,0,130610,82.558,13.94304,1,37874,4.737733,95.47657,0,37
37159,110139,2001,0,131852,82.39465,13.8117,1,37133,7.098797,93.37173,0,37
37159,113352.6667,2002,0,132765,82.33044,13.73479,1,37283,7.097196,93.37312,0,37
37159,116396.1667,2003,0,132562,82.15627,13.73923,1,37774,8.622094,92.0623,0,37
37159,118298.2727,2004,1,132202,82.05171,13.66469,1,38598,8.371032,92.27558,0,37
37159,121742.5,2005,1,132527,81.99008,13.66288,1,39926,6.105646,94.24569,0,37
37159,128447.4167,2006,1,134045,81.8449,13.80134,1,42414,5.665623,94.63815,0,37
37159,132212.1667,2007,1,135626,81.7653,13.86017,1,46071,6.957852,93.49478,0,37
37159,134530.25,2008,1,137721,81.56272,14.024,1,43096,7.302605,93.19439,0,37
37159,130617.5833,2009,1,138562,81.35419,14.23551,1,42787,15.26273,86.75832,0,37
37159,124671.5,2010,1,138375,81.37597,14.48528,1,38658,16.18356,86.0707,0,37
37159,119094.25,2011,1,137996,81.4212,14.8055,1,40267,14.21081,87.55738,0,37
37159,116119,2012,1,137832,81.43102,15.54646,1,40400,12.53244,88.86327,0,37
37159,115609.875,2013,1,138126,81.21353,15.99771,1,41475,9.908879,90.98446,0,37
37159,113193.1667,2014,1,138558,80.99352,16.35488,1,44973,7.357108,93.14707,0,37
37159,117605.5,2015,0,139021,81.08199,16.77948,1,44862,6.400046,93.98492,0,37
37159,125493.25,2016,0,139933,80.92873,17.04387,1,47971,5.90169,94.4272,0,37
37161,85048.91667,2000,0,63064,87.94399,16.00279,6,32236,6.234717,94.13119,0,37
37161,86579.08333,2001,0,63671,87.97569,16.03713,6,31317,8.221718,92.4029,0,37
37161,87669.25,2002,0,63924,88.04831,15.99556,6,31365,10.78971,90.26109,0,37
37161,89084.66667,2003,0,64475,88.02171,16.05429,6,32290,9.813126,91.06379,0,37
37161,91415.83333,2004,0,64692,88.08199,16.13492,6,32774,10.60668,90.41045,0,37
37161,96367.33333,2005,0,65126,88.07235,16.21626,6,34058,10.13542,90.79731,0,37
37161,103772.8333,2006,0,65855,88.19224,16.52874,6,33083,9.094657,91.66352,0,37
37161,109576.9167,2007,0,66305,88.31913,16.75892,6,35760,7.450855,93.0658,0,37
37161,111849.0833,2008,0,67145,88.23293,16.93946,6,36866,8.778173,91.93021,0,37
37161,109151.25,2009,0,67561,88.34238,17.11194,6,34016,20.39599,83.05925,0,37
37161,112121.875,2010,0,67744,88.30598,17.39637,4,35057,19.86717,83.42568,0,37
37161,108043.6667,2011,0,67367,88.32514,17.56795,4,35208,17.03323,85.44582,0,37
37161,106071.5833,2012,0,67204,88.34742,18.4364,4,34193,15.61988,86.49032,0,37
37161,107086.25,2013,0,66830,88.25378,18.97501,4,35544,12.20539,89.12228,0,37
37161,108963.6667,2014,0,66587,88.25897,19.62696,4,35629,9.058766,91.69369,0,37
37161,112640.3333,2015,0,66462,88.23538,19.98886,4,36998,8.308993,92.32845,0,37
37161,116553.9167,2016,0,66421,88.17091,20.47395,4,38699,7.172642,93.30739,0,37
37163,60496.25,2000,0,60242,66.92839,12.81166,6,31671,3.670673,96.4593,0,37
37163,64586.5,2001,0,60526,66.85061,12.85894,6,30917,6.64795,93.76645,0,37
37163,66608.41667,2002,0,60732,66.85931,12.91905,6,31962,7.615406,92.9235,0,37
37163,67984.66667,2003,0,61144,67.0401,12.90724,6,32129,6.392742,93.99138,0,37
37163,70260.66667,2004,0,61376,67.18261,13.04745,6,33824,5.440896,94.83987,0,37
37163,75509.91667,2005,0,61720,67.14679,13.13189,6,34469,5.495996,94.79033,0,37
37163,80330.33333,2006,0,62118,67.31543,13.31659,6,34390,5.16468,95.08896,0,37
37163,83710.16667,2007,0,62539,67.36436,13.54994,6,34516,4.489961,95.70298,0,37
37163,84675.75,2008,0,62837,67.4332,13.71962,6,38065,5.683308,94.62232,0,37
37163,81096.66667,2009,0,63127,67.68419,14.06213,6,33937,10.08955,90.83514,0,37
37163,77195,2010,0,63551,67.7031,14.26571,6,37047,10.58789,90.42581,0,37
37163,74726.66667,2011,0,63700,67.74725,14.66405,6,36471,10.8842,90.18417,0,37
37163,74579.81818,2012,0,63912,67.81512,15.11453,6,37420,10.56753,90.44247,0,37
37163,72311.91667,2013,0,64046,67.75443,15.61534,6,35890,8.51948,92.14935,0,37
37163,74327.66667,2014,0,63913,67.75147,16.04838,6,33876,6.701064,93.71978,0,37
37163,77467.75,2015,0,63568,67.63938,16.40291,6,40660,6.206986,94.15577,0,37
37163,81446.5,2016,0,63124,67.60979,16.84146,6,41477,5.77457,94.54069,0,37
37165,58191.91667,2000,0,35944,52.40374,11.31482,7,31138,6.862136,93.57851,0,37
37165,61008.91667,2001,0,35851,51.87024,11.43622,7,29967,10.38223,90.59429,0,37
37165,62167.41667,2002,0,35450,51.72919,11.51763,7,29499,11.37284,89.7885,0,37
37165,63470.66667,2003,0,35442,51.15682,11.59641,7,29782,13.51376,88.09505,0,37
37165,64840.66667,2004,0,36446,50.94386,11.89705,7,30100,12.83677,88.6236,0,37
37165,68133.75,2005,0,36405,50.56448,12.00934,7,31622,11.52064,89.6695,0,37
37165,72568.41667,2006,0,36348,50.02201,12.49587,7,32275,10.5165,90.48422,0,37
37165,75694.91667,2007,0,36399,49.47938,12.70914,7,33025,12.06364,89.23501,0,37
37165,76360.75,2008,0,36463,48.64109,12.91995,7,33364,12.35402,89.00438,0,37
37165,74019.5,2009,0,36313,48.31603,13.29276,7,31974,21.22109,82.4939,0,37
37165,70718.58333,2010,0,36081,48.00587,13.69142,6,31805,21.1514,82.54134,0,37
37165,68419.58333,2011,0,36324,47.60764,14.07334,6,32999,21.9739,81.98475,0,37
37165,66668,2012,0,36156,47.43058,14.73061,6,31704,21.26612,82.46327,0,37
37165,66526.5,2013,0,35992,47.23827,15.28395,6,32314,17.17075,85.34554,0,37
37165,67897,2014,0,35743,46.90149,16.03951,6,32782,13.15154,88.37705,0,37
37165,69537.08333,2015,0,35418,46.80953,16.57067,6,35447,11.70725,89.51971,0,37
37165,70943.83333,2016,0,35244,46.64907,17.15186,6,35138,10.0654,90.85507,0,37
37167,,2000,,58246,86.13123,14.24647,6,37839,4.059623,96.09875,0,37
37167,,2001,,58674,86.27672,14.24481,6,36620,7.740319,92.81576,0,37
37167,,2002,,58689,86.23763,14.20028,6,36422,8.100392,92.5066,0,37
37167,,2003,,58748,86.22762,14.37666,6,36678,8.182069,92.43676,0,37
37167,,2004,,58638,86.22736,14.47526,6,37886,7.072841,93.39436,0,37
37167,,2005,,58931,86.17027,14.55431,6,37642,6.103005,94.24803,0,37
37167,,2006,,59185,86.17555,14.76219,6,43491,5.798474,94.51933,0,37
37167,,2007,,59849,86.2387,14.87744,6,40245,5.54804,94.74359,0,37
37167,,2008,,60418,86.09851,15.22891,6,45673,6.994946,93.46236,0,37
37167,,2009,,60496,86.08503,15.43738,6,42296,14.35753,87.44505,0,37
37167,,2010,,60551,86.01509,15.7388,6,42854,15.01021,86.94881,0,37
37167,,2011,,60480,86.01852,15.9375,6,38301,13.31892,88.24651,0,37
37167,,2012,,60485,85.85765,16.51814,6,42816,11.33671,89.81763,0,37
37167,,2013,,60595,85.65723,17.05091,6,42801,8.632647,92.05336,0,37
37167,,2014,,60595,85.50211,17.59881,6,41921,6.237236,94.12895,0,37
37167,,2015,,60586,85.31344,17.88697,6,44878,5.548389,94.74328,0,37
37167,,2016,,60791,85.18037,18.25599,6,49106,4.863688,95.3619,0,37
37169,88942.83333,2000,0,44779,94.72074,11.87164,2,40623,3.641709,96.48624,0,37
37169,92683.5,2001,0,44974,94.71027,12.13145,2,40401,5.644787,94.65682,0,37
37169,94769.25,2002,0,45079,94.66492,12.49362,2,40798,6.732555,93.69213,0,37
37169,97279.75,2003,0,45331,94.75635,12.80581,2,41587,6.757348,93.67036,0,37
37169,100579.0833,2004,0,45772,94.78065,13.23735,2,40946,5.951414,94.38289,0,37
37169,108558,2005,0,46165,94.87057,13.64454,2,35842,5.64265,94.65874,0,37
37169,114784.0833,2006,0,46755,94.83478,14.24447,2,41663,4.870767,95.35545,0,37
37169,119300.25,2007,0,47079,94.83209,14.69445,2,45523,4.974862,95.2609,0,37
37169,120182.25,2008,0,47363,94.83141,15.22074,2,42958,6.217272,94.14664,0,37
37169,115413.0833,2009,0,47422,94.91164,15.61512,2,46245,12.42526,88.94798,0,37
37169,110235.4167,2010,0,47342,94.90727,16.08719,2,43178,12.71156,88.72204,0,37
37169,106874.3333,2011,0,47196,94.78558,16.66243,2,42147,11.63569,89.57709,0,37
37169,104925.8333,2012,0,46773,94.76835,17.65335,2,42272,10.53749,90.46705,0,37
37169,105660.4167,2013,0,46593,94.70092,18.42122,2,44552,8.272647,92.35944,0,37
37169,108281.8333,2014,0,46429,94.67574,19.12813,2,45065,6.249836,94.11779,0,37
37169,112554.5833,2015,0,46372,94.63254,19.72311,2,42889,5.667918,94.6361,0,37
37169,117150,2016,0,46097,94.54411,20.3484,2,48148,5.022471,95.21772,0,37
37171,,2000,0,71308,94.76496,15.39659,6,33733,4.252253,95.92118,0,37
37171,,2001,0,71782,94.79256,15.50667,6,32560,6.689155,93.73024,0,37
37171,,2002,0,72152,94.81234,15.45903,6,31906,8.882287,91.84231,0,37
37171,,2003,0,72404,94.87736,15.58892,6,31759,8.635414,92.05102,0,37
37171,,2004,0,72219,94.93623,15.72024,6,33355,6.84789,93.59099,0,37
37171,,2005,0,72562,94.81271,15.73551,6,34797,6.677986,93.74004,0,37
37171,,2006,0,72807,94.74638,15.91193,6,35888,5.846216,94.47668,0,37
37171,,2007,0,73027,94.67458,16.09131,6,36652,6.106619,94.24483,0,37
37171,,2008,0,73404,94.6556,16.31791,6,37282,8.459278,92.20051,0,37
37171,105108.8333,2009,0,73505,94.6439,16.48323,6,34397,14.91155,87.02346,0,37
37171,104686,2010,0,73770,94.50996,16.67887,4,36622,13.48874,88.11446,0,37
37171,102372.75,2011,0,73632,94.44671,17.01977,4,35269,12.0994,89.20654,0,37
37171,101489.5,2012,0,73485,94.36484,17.72334,4,36934,10.94793,90.13238,0,37
37171,102217.0833,2013,0,72890,94.35451,18.50734,4,36221,8.822517,91.89275,0,37
37171,105073.6667,2014,0,72798,94.26083,19.07882,4,37915,6.355017,94.02471,0,37
37171,109785.8333,2015,0,72548,94.16662,19.77174,4,38408,5.655039,94.64764,0,37
37171,114595.0833,2016,0,72113,94.08706,19.66358,4,38843,5.023196,95.21706,0,37
37175,,2000,0,29416,94.71037,21.45091,6,39200,3.372193,96.73782,0,37
37175,,2001,0,29619,94.72636,21.86434,6,37570,5.388516,94.88699,0,37
37175,,2002,0,30009,94.70493,22.12003,6,36967,8.199665,92.42173,0,37
37175,,2003,0,30073,94.83923,22.71473,6,36229,10.10782,90.82008,0,37
37175,,2004,0,30417,94.77595,23.12851,6,36934,8.00502,92.58828,0,37
37175,,2005,0,30910,94.74928,23.46813,6,39480,5.994643,94.34439,0,37
37175,,2006,0,31469,94.65188,23.90607,6,40485,4.753968,95.46178,0,37
37175,,2007,0,32061,94.61963,24.29119,6,42312,4.160783,96.00542,0,37
37175,,2008,0,32543,94.6901,24.884,6,42608,5.422059,94.85681,0,37
37175,216981.1,2009,0,32852,94.6609,25.43224,6,36807,10.73979,90.30177,0,37
37175,207971.5,2010,0,33066,94.59566,25.88459,6,40652,10.70004,90.3342,0,37
37175,195286.3333,2011,0,32799,94.60654,26.41239,6,41578,10.38215,90.59435,0,37
37175,189220.1667,2012,0,32820,94.65265,27.56246,6,40642,9.775086,91.09535,0,37
37175,190305.5833,2013,0,32827,94.53194,28.05313,6,40578,7.78151,92.78029,0,37
37175,194771.3333,2014,0,32979,94.43889,28.55757,6,44490,6.012625,94.32838,0,37
37175,203210.8333,2015,0,33202,94.33769,28.94705,6,45792,5.676528,94.6284,0,37
37175,209867.9167,2016,0,33482,94.44776,29.35607,6,44578,5.124212,95.12556,0,37
37179,,2000,0,125573,86.06946,8.987601,1,51316,2.883592,97.19724,0,37
37179,,2001,0,131661,85.9632,8.93203,1,50648,4.290342,95.88616,0,37
37179,192160.1667,2002,0,138329,86.0145,8.856422,1,51678,5.830475,94.49074,0,37
37179,194806.1667,2003,0,144244,85.95574,8.827404,1,53889,5.743118,94.5688,0,37
37179,198657.4167,2004,1,151452,85.87672,8.798827,1,56218,5.369334,94.90427,0,37
37179,203791.6667,2005,1,160835,85.87186,8.803432,1,52947,5.01112,95.228,0,37
37179,215870.3333,2006,1,172529,85.67139,8.968348,1,59331,4.44733,95.74203,0,37
37179,228479.8333,2007,1,184782,85.57165,8.975441,1,60612,4.468693,95.72246,0,37
37179,228151.9167,2008,1,193678,85.31274,9.091895,1,62478,5.827248,94.49362,0,37
37179,214250.6667,2009,1,198533,85.12993,9.390882,1,63190,11.64327,89.57101,0,37
37179,203182.3333,2010,1,202166,84.99006,9.746941,1,64486,11.00877,90.08297,0,37
37179,189688.5,2011,1,205122,84.89679,10.02282,1,61515,10.01768,90.89448,0,37
37179,184227.75,2012,1,208362,84.65459,10.56191,1,61260,8.749454,91.95449,0,37
37179,195012.6667,2013,1,212549,84.46053,10.98805,1,63912,6.80284,93.63047,0,37
37179,210834.4167,2014,1,218168,84.26855,11.36143,1,64381,5.369131,94.90446,0,37
37179,218316.9167,2015,0,222384,83.93365,11.67755,1,71690,5.029491,95.21136,0,37
37179,232251.25,2016,0,226606,83.55163,11.97056,1,72548,4.614329,95.5892,0,37
37181,66554.5,2000,0,43159,50.39042,12.56285,6,31119,7.364619,93.14055,0,37
37181,70972.41667,2001,0,43932,49.8566,12.32587,6,30114,10.09716,90.82887,0,37
37181,73041,2002,0,44056,49.35991,12.25032,6,29961,11.65102,89.56479,0,37
37181,74919.16667,2003,0,44030,48.85533,12.26437,6,30281,12.61271,88.79992,0,37
37181,77187.33333,2004,0,44081,48.61051,12.29328,6,30498,11.43171,89.74107,0,37
37181,82443,2005,0,44136,48.17383,12.35726,6,32133,10.04706,90.87022,0,37
37181,86490.25,2006,0,44574,47.79692,12.68004,6,35327,8.753938,91.95069,0,37
37181,89869.66667,2007,0,44676,47.74823,12.89731,6,33525,7.723883,92.82993,0,37
37181,89808,2008,0,44977,47.73551,13.37128,6,34093,9.736921,91.12703,0,37
37181,86507.5,2009,0,45223,47.47584,13.71868,6,33341,16.59732,85.76526,0,37
37181,82019.25,2010,0,45302,47.62483,14.2444,4,34000,16.25507,86.01776,0,37
37181,78243.375,2011,0,45250,47.28619,14.57459,4,33377,17.48827,85.11488,0,37
37181,71663.25,2012,0,45057,47.06483,15.21406,4,34371,16.06923,86.15548,0,37
37181,70576.16667,2013,0,44510,47.18266,16.01438,4,35565,12.57519,88.82952,0,37
37181,71060.08333,2014,0,44378,46.79796,16.49241,4,33609,9.985652,90.92094,0,37
37181,71908,2015,0,44351,46.52657,17.15407,4,32698,9.2492,91.53385,0,37
37181,76208.58333,2016,0,44244,46.23904,17.49616,4,34717,7.71578,92.83691,0,37
37189,156054,2000,0,42905,97.30801,10.93579,7,33848,3.000699,97.08672,0,37
37189,166979.6667,2001,0,43853,97.08115,10.91829,7,33025,3.792053,96.34649,0,37
37189,173834.6667,2002,0,44570,96.99349,11.03657,7,32705,4.930085,95.30156,0,37
37189,181445.1667,2003,0,45095,96.96862,11.11431,7,33219,4.814796,95.40638,0,37
37189,191366.8333,2004,0,45478,96.87761,11.31756,7,34165,4.545054,95.65254,0,37
37189,207190.5,2005,0,46390,96.91097,11.39039,7,32688,4.431016,95.75699,0,37
37189,231867.75,2006,0,47748,96.82919,11.5586,7,36323,4.167965,95.9988,0,37
37189,255809.9167,2007,0,48765,96.79893,11.68871,7,37949,3.809435,96.33035,0,37
37189,266075.1667,2008,0,50266,96.70354,11.85493,7,39490,4.988125,95.24887,0,37
37189,257994.0833,2009,0,50706,96.63748,12.15044,7,38031,9.049835,91.70119,0,37
37189,243578.5,2010,0,50987,96.49323,12.45612,5,38923,8.418542,92.23515,0,37
37189,228415,2011,0,51583,96.56282,12.63982,5,39168,8.545276,92.12746,0,37
37189,224292.75,2012,0,52062,96.4888,13.1766,5,38563,8.180662,92.43797,0,37
37189,223726.75,2013,0,52311,96.36023,13.63767,5,38380,6.629995,93.78224,0,37
37189,227647,2014,0,52407,96.30202,14.25955,5,41942,5.293755,94.9724,0,37
37189,235024.8333,2015,0,53024,96.21304,14.5783,5,41762,5.023721,95.21658,0,37
37189,242425.9167,2016,0,53922,96.10734,14.86592,5,44014,4.708862,95.50291,0,37
37191,102428.4167,2000,0,113648,64.67162,11.59369,3,33898,4.179847,95.98785,0,37
37191,107358.5833,2001,0,113934,64.50226,11.73311,3,33110,6.040621,94.30348,0,37
37191,110282.5,2002,0,114305,64.47662,11.90237,3,33081,7.127684,93.34656,0,37
37191,113268.1667,2003,0,114595,64.26196,12.10611,3,33763,6.847817,93.59106,0,37
37191,117389.3333,2004,0,116484,64.33501,12.1081,3,35018,5.959042,94.37609,0,37
37191,121894.1111,2005,0,117009,64.68391,12.20504,3,36096,5.922766,94.40841,0,37
37191,122711.3333,2006,0,117534,64.69362,12.39641,3,38039,5.321288,94.94757,0,37
37191,121699.75,2007,0,118942,64.82823,12.43715,3,39955,5.127585,95.12251,0,37
37191,122172.5,2008,0,119910,64.87699,12.65199,3,39934,6.119977,94.23296,0,37
37191,119622,2009,0,121217,65.02058,12.91568,3,40291,10.05768,90.86145,0,37
37191,114989.3333,2010,0,122908,64.97298,13.14154,3,40274,9.992344,90.91542,0,37
37191,111047.0833,2011,0,124042,64.75146,13.18666,3,39089,9.934792,90.96301,0,37
37191,109552.9167,2012,0,124551,64.57516,13.63618,3,38776,9.502189,91.32238,0,37
37191,110700.8333,2013,0,124634,64.40538,14.0355,3,41526,8.16338,92.45274,0,37
37191,113727.5,2014,0,124583,64.1797,14.47549,3,36890,6.634776,93.77804,0,37
37191,118417.25,2015,0,124319,64.08514,14.92853,3,41161,6.370293,94.01121,0,37
37191,123946.3333,2016,0,124150,63.98148,15.32662,3,42421,6.198666,94.16315,0,37
37193,83994.5,2000,0,65839,95.13662,14.11473,7,34908,3.722197,96.41138,0,37
37193,88301.16667,2001,0,66694,95.16148,14.06723,7,34014,6.475515,93.9183,0,37
37193,90357.25,2002,0,67202,95.11027,14.28231,7,33427,9.559071,91.27496,0,37
37193,92191.5,2003,0,67617,95.11217,14.51262,7,34161,8.322515,92.3169,0,37
37193,95664.58333,2004,0,67668,95.00059,14.82532,7,35393,6.889299,93.55473,0,37
37193,101994.25,2005,0,68104,94.90926,14.96535,7,35712,6.439429,93.95014,0,37
37193,109349.5833,2006,0,68489,94.83713,15.25646,7,36687,6.178418,94.1811,0,37
37193,114744.9167,2007,0,68966,94.77134,15.58449,7,38135,6.218616,94.14546,0,37
37193,115339.5833,2008,0,69317,94.73578,16.16919,7,34692,8.123988,92.48641,0,37
37193,113188.8333,2009,0,69258,94.64466,16.63346,7,36516,15.23485,86.7793,0,37
37193,104243.0833,2010,0,69195,94.54874,17.00701,6,34886,15.34015,86.70009,0,37
37193,96544.5,2011,0,69189,94.55694,17.86845,6,34954,13.33092,88.23717,0,37
37193,96948.08333,2012,0,69279,94.37059,18.74017,6,35362,11.89187,89.37199,0,37
37193,96936.83333,2013,0,69073,94.26983,19.4128,6,35895,9.516829,91.31017,0,37
37193,104768.1667,2014,0,68827,94.20286,19.88318,6,33398,6.864837,93.57615,0,37
37193,109775,2015,0,68519,94.01772,20.25132,6,40647,5.943124,94.39027,0,37
37193,114809.25,2016,0,68740,93.90602,20.62555,6,41640,5.03663,95.20488,0,37
37195,,2000,0,73971,59.35299,12.87532,4,33709,5.947034,94.38679,0,37
37195,,2001,0,74232,59.26285,12.9688,4,32855,8.018014,92.57715,0,37
37195,,2002,0,75213,58.94194,12.94191,4,32807,8.662083,92.02843,0,37
37195,,2003,0,75685,58.83861,13.03957,4,33723,9.292822,91.49732,0,37
37195,,2004,0,76140,58.71027,13.10612,4,34649,9.462261,91.35568,0,37
37195,,2005,0,76775,58.5477,13.1436,4,35467,9.269807,91.51659,0,37
37195,,2006,0,77379,58.55981,13.39769,4,37164,8.266177,92.36494,0,37
37195,,2007,0,78474,58.46268,13.50511,4,38500,7.265165,93.22691,0,37
